date,well_name,hover_open,pressure_down,temperature_down,chock_size,pressure_top,temprature_top,chocke_pressure,oil,gas,water,water_i,FLOW_KIND
2007-10-28,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-10-29,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-10-30,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-10-31,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-01,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-02,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-03,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-04,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-05,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-06,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-07,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-08,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-09,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-10,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-11,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-12,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-13,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-14,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-15,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-16,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-17,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-18,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-19,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-20,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-21,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-22,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-23,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-24,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-25,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-26,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-27,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-28,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-29,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-11-30,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-01,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-02,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-03,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-04,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-05,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-06,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-07,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-08,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-09,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-10,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-11,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-12,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-13,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-14,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-15,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-16,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-17,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-18,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-19,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-20,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-21,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-22,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-23,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-24,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-25,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-26,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-27,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-28,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-29,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-30,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2007-12-31,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-21,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-01-22,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-23,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-24,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-25,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-26,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-27,NO 15/9-F-5 AH,0.0,,,,,,,,,,,injection
2008-01-28,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-29,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-30,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-01-31,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-02-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-21,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-02-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-23,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-24,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-25,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-26,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-27,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-28,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-02-29,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,0.0,injection
2008-03-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-21,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-23,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-24,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-25,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-26,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-27,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-28,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-29,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-03-30,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,0.0,injection
2008-03-31,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-21,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-23,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-24,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-25,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-26,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-27,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-28,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-29,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-04-30,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-21,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-23,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-24,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-25,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-26,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-27,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-28,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-29,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-30,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-05-31,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-21,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-23,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-24,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-25,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-26,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-27,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-28,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-29,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-06-30,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-21,NO 15/9-F-5 AH,,,,,,,,,,,,injection
2008-07-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-23,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-24,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-25,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-26,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-27,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-28,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-29,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-30,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-07-31,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-01,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-02,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-03,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-04,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-05,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-06,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-07,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-08,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-09,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-10,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-11,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-12,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-13,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-14,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-15,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-16,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-17,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-18,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-19,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-20,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-21,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
2008-08-22,NO 15/9-F-5 AH,0.0,,,,,,0.0,,,,,injection
