date,well_name,hover_open,pressure_down,temperature_down,chock_size,pressure_top,temprature_top,chocke_pressure,oil,gas,water,water_i,FLOW_KIND
2014-03-24,NO 15/9-F-15 D,1.55833,202.55928369722716,106.36060847683096,1.7365560416666668,44.92097659051677,28.846907505278086,16.00533693774746,24.01,4124.61,0.0,,production
2014-03-25,NO 15/9-F-15 D,6.35833,208.31327752370512,105.45119738469063,14.51274125,47.15762786237896,24.000679064817334,16.259738406814368,178.5,25728.41,0.0,,production
2014-03-26,NO 15/9-F-15 D,24.0,200.11352416666668,106.43997375,0.7559891666666667,44.60176520833333,28.752455833333332,14.418420833333334,72.79,10987.14,0.0,,production
2014-03-27,NO 15/9-F-15 D,12.5,208.807112938208,106.060132626576,11.67080375,46.088763484136,22.079663268504,16.203890228984,197.56,30520.08,0.0,,production
2014-03-28,NO 15/9-F-15 D,24.0,214.06814916666667,105.88866395833334,12.350582291666667,48.552736875,21.97682354166667,16.0210375,295.02,48976.13,0.0,,production
2014-03-29,NO 15/9-F-15 D,13.91667,212.8570680872364,105.75351281743406,10.99873,48.68788539812326,23.879258005737004,18.558375010717363,190.24,30647.74,0.0,,production
2014-03-30,NO 15/9-F-15 D,23.0,199.96975545454546,106.49632068181818,12.65657,44.87071568181818,31.413085,15.435487727272728,343.28,51441.7,0.0,,production
2014-03-31,NO 15/9-F-15 D,24.0,200.09215166666667,106.53539520833333,12.781876041666667,45.06050375,32.847055,15.644185625,232.99,35317.42,0.0,,production
2014-04-01,NO 15/9-F-15 D,24.0,201.4224075,106.51670958333334,12.576075833333332,45.84273916666667,31.844184583333334,16.413621458333335,244.15,36892.19,0.0,,production
2014-04-02,NO 15/9-F-15 D,24.0,201.166395625,106.53690208333333,12.545230208333333,45.86656479166667,29.1557075,16.465069791666668,243.97,36744.73,0.0,,production
2014-04-03,NO 15/9-F-15 D,24.0,200.82722583333333,106.54993145833333,12.540402916666666,45.77735625,27.134248125,16.345392291666666,244.72,36867.54,0.0,,production
2014-04-04,NO 15/9-F-15 D,24.0,200.36968458333334,106.5656925,12.536341041666667,45.565183958333336,24.701376458333332,16.134591666666665,248.08,37786.79,0.0,,production
2014-04-05,NO 15/9-F-15 D,24.0,200.44105595744682,106.56857895833333,12.2792,45.567330638297875,27.318176170212766,16.135893829787236,245.44,37206.99,0.0,,production
2014-04-06,NO 15/9-F-15 D,18.05833,200.3852650990651,106.57882758663176,10.648288541666666,45.48618089222536,29.42114119765781,16.087015687646645,183.67,28401.76,0.0,,production
2014-04-07,NO 15/9-F-15 D,18.94167,206.9714162745629,106.0893288019483,10.023460625,47.278642824223,26.43574250126309,18.536354588866768,208.02,32571.72,0.0,,production
2014-04-08,NO 15/9-F-15 D,24.0,199.90904479166667,106.54236083333333,12.620966875,45.160908125,29.903347083333333,15.88343875,240.57,36927.47,0.0,,production
2014-04-09,NO 15/9-F-15 D,24.0,200.106830625,106.5518575,12.452708958333334,45.38848875,32.298656875,15.968598333333333,249.1,37823.54,0.0,,production
2014-04-10,NO 15/9-F-15 D,21.70833,203.13339165174384,106.41607564712255,11.134303125,46.52150129813763,29.687999175390278,17.338118777916126,220.07,35836.99,0.0,,production
2014-04-11,NO 15/9-F-15 D,24.0,200.07890770833333,106.58750541666667,12.336674583333334,45.422392708333334,31.5342975,15.933115208333334,251.02,38004.79,0.0,,production
2014-04-12,NO 15/9-F-15 D,24.0,199.964206875,106.61626645833333,12.297377916666667,45.40628145833333,28.193354791666668,15.91261375,249.52,37821.8,0.0,,production
2014-04-13,NO 15/9-F-15 D,24.0,200.31724895833332,106.639730625,12.314619166666667,45.44217979166667,29.978014791666666,15.955757708333334,246.85,37571.96,0.0,,production
2014-04-14,NO 15/9-F-15 D,24.0,200.37872145833333,106.6460710638298,12.067102708333334,45.37213617021277,30.645730212765958,15.88972,247.48,37549.3,0.0,,production
2014-04-15,NO 15/9-F-15 D,24.0,200.21722979166665,106.654969375,12.33761375,45.234930416666664,32.03801708333334,15.754616875,247.69,37600.71,0.0,,production
2014-04-16,NO 15/9-F-15 D,24.0,199.50073,106.485015,12.363884166666667,45.128944375,29.32234645833333,15.643777916666666,247.99,37886.13,0.0,,production
2014-04-17,NO 15/9-F-15 D,24.0,200.2243225,106.65709333333334,12.331290833333334,45.07291541666667,30.43119625,15.58855875,250.07,37850.3,0.0,,production
2014-04-18,NO 15/9-F-15 D,24.0,200.15638145833333,106.65840104166666,12.313783958333334,44.992031875,32.47302125,15.513681666666667,247.18,37625.47,0.0,,production
2014-04-19,NO 15/9-F-15 D,24.0,199.51733291666667,106.6733,12.451776666666667,44.69565291666667,32.46362666666667,15.222852708333333,251.39,38036.72,0.0,,production
2014-04-20,NO 15/9-F-15 D,24.0,199.46988104166667,106.67149520833334,12.504567291666667,44.614609791666666,31.482728958333333,15.12389125,251.0,37997.39,0.0,,production
2014-04-21,NO 15/9-F-15 D,24.0,199.78658083333335,106.65897958333333,12.403832916666667,44.66847229166667,34.595614375,15.978978541666667,248.55,38570.59,0.0,,production
2014-04-22,NO 15/9-F-15 D,24.0,199.96973854166666,106.652065,12.310589166666666,44.70874333333333,32.65759020833333,16.38912,237.41,34001.5,0.0,,production
2014-04-23,NO 15/9-F-15 D,22.475,199.7739303106474,106.65658019330812,11.740151041666667,44.63709744363515,26.91688943027364,16.291806688040044,217.96,30965.91,0.0,,production
2014-04-24,NO 15/9-F-15 D,19.69167,204.99762631213096,106.2901541356472,10.226905625,46.292895555816244,24.877963325538158,17.664526074543197,192.44,27529.29,0.0,,production
2014-04-25,NO 15/9-F-15 D,24.0,199.74924708333333,106.62240583333333,12.133490416666667,44.90124895833333,28.526758541666666,16.262746875,247.23,35254.33,0.0,,production
2014-04-26,NO 15/9-F-15 D,24.0,200.3367225,106.62404083333334,12.114237916666667,44.83534791666667,26.826898958333334,16.170905,244.07,34930.95,0.0,,production
2014-04-27,NO 15/9-F-15 D,24.0,200.53364166666665,106.626384375,12.063484375,44.62138083333333,30.426910416666665,15.931220625,243.12,35038.48,0.0,,production
2014-04-28,NO 15/9-F-15 D,24.0,200.226023125,106.64142666666666,12.199773333333333,44.29992875,34.595033125,15.600401041666666,245.97,35262.06,0.0,,production
2014-04-29,NO 15/9-F-15 D,24.0,200.01622791666668,106.64786145833334,12.346518541666667,44.147356458333334,32.99164104166667,15.443765416666666,238.06,34402.42,0.0,,production
2014-04-30,NO 15/9-F-15 D,24.0,199.97377770833333,106.64997020833333,12.30913875,44.10881625,32.54529375,15.403245833333333,230.51,33310.51,0.0,,production
2014-05-01,NO 15/9-F-15 D,24.0,199.318388125,106.66867833333333,12.37072625,43.792986875,32.761188958333335,15.0859125,229.21,32997.62,0.0,,production
2014-05-02,NO 15/9-F-15 D,24.0,199.53816041666667,106.65968895833333,12.341778958333334,43.867945,33.169157291666664,15.044784166666666,227.49,32803.09,0.0,,production
2014-05-03,NO 15/9-F-15 D,24.0,200.09394333333333,106.641661875,12.287145,44.02192708333333,33.63891604166667,15.333798333333334,225.58,31958.27,0.0,,production
2014-05-04,NO 15/9-F-15 D,24.0,199.74755395833333,106.649208125,12.341240625,43.852046875,31.171001875,15.15491875,224.74,32285.5,0.0,,production
2014-05-05,NO 15/9-F-15 D,24.0,200.031445625,106.63801979166666,12.346839791666667,43.92043708333333,30.814543541666666,15.214642083333333,258.38,37407.96,0.0,,production
2014-05-06,NO 15/9-F-15 D,24.0,199.92346375,106.63871354166666,12.33648,43.81383625,29.244609791666665,15.04919,254.05,36720.52,0.0,,production
2014-05-07,NO 15/9-F-15 D,24.0,200.22396625,106.62787104166667,12.307643541666666,43.874544375,32.088646458333336,14.36111375,252.47,36835.38,0.0,,production
2014-05-08,NO 15/9-F-15 D,24.0,200.24520583333333,106.62382229166667,12.325259166666667,43.78494729166667,31.249899583333335,13.628767708333333,261.88,36555.19,0.0,,production
2014-05-09,NO 15/9-F-15 D,24.0,199.74456520833334,106.63919479166667,12.330310416666666,43.48480229166667,29.2301925,14.122044375,348.6,47957.98,0.0,,production
2014-05-10,NO 15/9-F-15 D,24.0,199.83165916666667,106.63424854166666,12.316913958333334,43.44900020833333,29.027098541666668,14.823311666666667,253.83,14023.16,0.0,,production
2014-05-11,NO 15/9-F-15 D,24.0,200.19370083333334,106.623108125,12.285626458333333,43.43848083333334,31.449295,14.311021666666667,231.51,33101.4,0.0,,production
2014-05-12,NO 15/9-F-15 D,24.0,200.74209645833332,106.60732770833333,12.227931041666666,43.51684770833333,33.211893333333336,14.351391041666666,224.81,32518.33,0.0,,production
2014-05-13,NO 15/9-F-15 D,24.0,200.6421063829787,106.6111885106383,11.96580375,43.26835744680851,31.68064510638298,14.21569,223.23,32285.91,0.0,,production
2014-05-14,NO 15/9-F-15 D,24.0,200.49656680851064,106.61241957446809,11.951971666666667,43.14062553191489,33.20105,14.528618936170213,225.84,32575.6,0.0,,production
2014-05-15,NO 15/9-F-15 D,24.0,200.33091531914894,106.61171063829788,11.914767291666667,43.00535765957447,32.739202340425535,14.41895255319149,210.63,30227.85,0.0,,production
2014-05-16,NO 15/9-F-15 D,24.0,200.24234021276595,106.5986729787234,12.021908958333333,42.81807404255319,32.9798285106383,13.934714255319149,210.13,29934.72,0.0,,production
2014-05-17,NO 15/9-F-15 D,24.0,195.28945666666667,106.73680375,13.137609583333333,41.240593125,34.28657895833334,12.280015208333333,232.87,32742.31,0.0,,production
2014-05-18,NO 15/9-F-15 D,24.0,195.33178520833334,106.70744468085107,12.652319583333334,41.648736382978726,31.261897916666666,13.141380425531915,225.92,31773.23,0.0,,production
2014-05-19,NO 15/9-F-15 D,24.0,195.2088029787234,106.68902936170213,12.523508333333334,41.355254255319146,29.988376170212767,12.860658297872341,220.88,30667.56,0.0,,production
2014-05-20,NO 15/9-F-15 D,24.0,195.13565479166667,106.671654375,12.687061458333334,41.14108,30.783286875,12.648973541666667,222.58,31084.96,0.0,,production
2014-05-21,NO 15/9-F-15 D,24.0,195.024659375,106.65832854166666,12.638993541666666,40.96020125,31.564354166666668,12.465214166666666,221.78,31307.8,0.0,,production
2014-05-22,NO 15/9-F-15 D,24.0,195.22455145833334,106.63771145833333,12.613649791666667,40.860830625,32.789128125,12.353011666666667,223.49,32552.5,0.0,,production
2014-05-23,NO 15/9-F-15 D,24.0,195.228809375,106.62464291666667,12.553234375,40.740861458333335,31.889066875,12.223522291666667,224.58,32672.55,0.0,,production
2014-05-24,NO 15/9-F-15 D,24.0,195.06958791666668,106.62537520833334,12.471428958333334,40.5199575,35.72767854166667,12.039296458333334,224.8,32637.53,0.0,,production
2014-05-25,NO 15/9-F-15 D,24.0,196.76247291666667,106.57633895833334,12.141225833333333,41.21843979166667,34.910095625,12.71111,218.49,30801.41,0.0,,production
2014-05-26,NO 15/9-F-15 D,24.0,200.09621382978725,106.46434617021276,11.375686041666667,42.503624255319146,30.43957234042553,13.868979361702127,195.66,28656.83,0.0,,production
2014-05-27,NO 15/9-F-15 D,24.0,200.09804458333332,106.48941708333334,11.780467708333333,42.14926583333333,33.61013583333333,13.482030416666667,201.53,29799.8,0.0,,production
2014-05-28,NO 15/9-F-15 D,24.0,199.24199416666667,106.04970916666667,11.775143333333334,41.986854791666666,32.650007083333335,13.32053625,231.07,33994.41,0.0,,production
2014-05-29,NO 15/9-F-15 D,24.0,199.83402145833332,106.53443166666666,11.858228125,41.95387875,35.12415291666667,13.271772291666666,234.29,34475.61,0.0,,production
2014-05-30,NO 15/9-F-15 D,24.0,200.07686916666665,106.53807125,11.916870416666667,42.08651979166667,35.03765958333334,13.413265416666666,237.1,35015.01,0.0,,production
2014-05-31,NO 15/9-F-15 D,24.0,200.2480575,106.54553083333333,11.898101875,42.1638825,34.595504375,13.535671458333333,241.19,35630.03,0.0,,production
2014-06-01,NO 15/9-F-15 D,24.0,200.16755979166666,106.55923708333333,11.938521458333334,42.111628333333336,35.077976666666665,13.414274375,243.64,36009.71,0.0,,production
2014-06-02,NO 15/9-F-15 D,21.5,202.56385129521396,106.38659232835813,10.632731458333334,43.855747999711625,29.141071414339535,15.120005107939535,221.03,32812.02,0.0,,production
2014-06-03,NO 15/9-F-15 D,24.0,200.59302895833332,106.53592708333333,11.835498333333334,42.83263145833333,28.158804166666666,14.132248125,239.71,35152.56,0.0,,production
2014-06-04,NO 15/9-F-15 D,24.0,201.34150083333333,106.53769354166667,11.817032916666667,42.794455,28.88793666666667,14.078284583333334,237.3,34995.0,0.0,,production
2014-06-05,NO 15/9-F-15 D,24.0,200.80244500869162,106.57213608808337,12.016040625,42.35468685983452,33.212299101829245,13.652042384467466,255.67,37567.22,0.0,,production
2014-06-06,NO 15/9-F-15 D,24.0,200.30698229166666,106.6024175,12.029737916666667,42.308843958333334,34.064245,13.597691875,256.0,37024.94,0.0,,production
2014-06-07,NO 15/9-F-15 D,24.0,200.13932104166668,106.61690020833333,12.034622708333334,42.48224333333334,33.04460666666667,13.782703125,257.84,37249.92,0.0,,production
2014-06-08,NO 15/9-F-15 D,24.0,200.37515541666667,106.61559041666666,11.984389166666666,42.62814208333333,32.03473354166667,13.911995208333334,256.49,37120.15,0.0,,production
2014-06-09,NO 15/9-F-15 D,24.0,200.33501541666666,106.62288208333334,11.975744791666667,42.632854375,33.722256875,13.928544375,288.87,42300.11,0.0,,production
2014-06-10,NO 15/9-F-15 D,24.0,200.23899208333333,106.629105625,11.969535416666666,42.65726604166667,31.541223958333333,13.952346875,255.7,37642.41,0.0,,production
2014-06-11,NO 15/9-F-15 D,24.0,200.07597791666666,106.63802520833333,11.910313541666667,42.51341895833333,33.88255041666667,13.780938958333333,254.83,37167.34,0.0,,production
2014-06-12,NO 15/9-F-15 D,24.0,199.94365458333334,106.63892541666667,11.887571666666666,42.49472041666667,35.816972916666664,13.764696041666667,253.87,36764.5,0.0,,production
2014-06-13,NO 15/9-F-15 D,24.0,200.12356270833334,106.63586458333333,11.921218333333334,42.742152708333336,35.23915520833334,14.039358958333333,239.97,35255.61,0.0,,production
2014-06-14,NO 15/9-F-15 D,24.0,199.80209458333334,106.644255625,11.93982375,42.676596875,34.764469375,13.981117708333333,236.57,34938.16,0.0,,production
2014-06-15,NO 15/9-F-15 D,24.0,199.6530075,106.64835041666667,11.917787708333334,42.72470666666667,34.85357625,14.013120416666666,236.55,34920.92,0.0,,production
2014-06-16,NO 15/9-F-15 D,24.0,199.44805574468086,106.65346021276596,11.654185625,42.653085957446805,34.69802361702128,13.94271255319149,232.51,34120.52,0.0,,production
2014-06-17,NO 15/9-F-15 D,24.0,199.84422458333333,106.63808395833334,11.845928958333333,42.84010729166667,34.92885104166667,14.086544583333334,231.91,34171.74,0.0,,production
2014-06-18,NO 15/9-F-15 D,24.0,200.892961875,106.60274979166667,11.805054375,43.222149791666666,35.334075416666664,14.502799583333333,229.52,33750.54,0.0,,production
2014-06-19,NO 15/9-F-15 D,24.0,201.66464041666666,106.57638708333333,11.705314166666666,43.41230291666667,33.931342916666665,14.69542625,225.7,33393.43,0.0,,production
2014-06-20,NO 15/9-F-15 D,24.0,200.066720625,106.63531833333333,11.776095208333333,42.6302375,35.02142125,13.886113333333334,226.71,33454.1,0.0,,production
2014-06-21,NO 15/9-F-15 D,24.0,200.69877833333334,106.60752666666667,11.811777708333333,43.04127833333333,35.394260208333336,14.320437916666666,225.72,33203.8,0.0,,production
2014-06-22,NO 15/9-F-15 D,24.0,200.02323895833334,106.62852020833333,11.823542916666666,42.735750833333334,36.088323125,14.023623958333333,223.97,32641.32,0.0,,production
2014-06-23,NO 15/9-F-15 D,24.0,200.291328125,106.615909375,11.803327708333333,42.90761729166667,36.37030395833333,13.867011041666666,219.8,32314.2,0.0,,production
2014-06-24,NO 15/9-F-15 D,24.0,200.3516375,106.60785708333333,11.645397083333334,42.8169,36.10665291666667,14.110119375,226.23,33217.18,0.0,,production
2014-06-25,NO 15/9-F-15 D,24.0,200.1553325531915,106.61371787234043,11.399787916666666,42.75464723404255,36.65771042553192,14.031398297872341,231.36,34153.99,0.0,,production
2014-06-26,NO 15/9-F-15 D,16.5,207.25803306313333,106.16581126369697,7.448803958333333,46.37265651697576,32.42591041058788,18.488512976642426,127.49,19103.96,0.0,,production
