date,well_name,hover_open,pressure_down,temperature_down,chock_size,pressure_top,temprature_top,chocke_pressure,oil,gas,water,water_i,FLOW_KIND
2008-05-07,NO 15/9-F-12 H,24.0,263.48809166666666,105.893396875,33.11139,92.1028,77.24626416666666,60.38335375,3171.32,489343.07,4.29,,production
2008-05-08,NO 15/9-F-12 H,24.0,263.91874916666666,105.90165375,33.05831875,92.39703520833334,77.33921354166667,60.48931125,3170.85,488607.46,4.76,,production
2008-05-09,NO 15/9-F-12 H,24.0,264.351059375,105.90839375,33.023854375,92.77923791666667,77.022344375,60.510602291666665,3188.02,489393.88,0.01,,production
2008-05-10,NO 15/9-F-12 H,24.0,264.227475,105.91762041666667,34.09643979166667,91.578681875,77.48198958333333,59.199934375,3415.68,524276.14,6.39,,production
2008-05-11,NO 15/9-F-12 H,24.0,264.08789,105.91898,35.62917458333333,89.61217458333333,78.75296645833333,57.059738125,3701.51,567340.44,7.22,,production
2008-05-12,NO 15/9-F-12 H,24.0,264.08789,105.91898,36.160337291666664,87.64393127659575,79.10253106382979,54.964339574468084,4002.28,612762.21,7.62,,production
2008-05-13,NO 15/9-F-12 H,24.0,264.08789,105.91898,37.29412895833333,85.86815361702128,79.54369510638298,53.00881127659574,4253.12,648380.88,8.22,,production
2008-05-14,NO 15/9-F-12 H,24.0,264.08789,105.91898,38.21141645833333,85.74596,79.71459541666667,52.88725291666667,4279.91,651572.53,8.29,,production
2008-05-15,NO 15/9-F-12 H,24.0,264.08789,105.91898,39.27145375,84.42725541666667,80.1680925,51.214709791666664,4439.62,671084.55,8.59,,production
2008-05-16,NO 15/9-F-12 H,24.0,264.08789,105.91898,40.14757854166667,83.44809,80.26571020833333,49.359952291666666,4582.9,696343.43,8.86,,production
2008-05-17,NO 15/9-F-12 H,24.0,264.08789,105.91898,40.727504583333335,82.82855333333333,80.15897333333334,48.652501666666666,4677.42,709992.17,9.04,,production
2008-05-18,NO 15/9-F-12 H,24.0,264.08789,105.91898,40.74857395833333,82.84034166666666,80.04535958333334,49.250165208333335,4688.63,711699.89,9.07,,production
2008-05-19,NO 15/9-F-12 H,24.0,264.08789,105.91898,40.7553975,82.92829333333333,80.198545625,49.68262125,4687.74,714081.05,9.06,,production
2008-05-20,NO 15/9-F-12 H,24.0,297.6459697916667,72.71542833333334,42.15900666666667,81.26395729166667,80.58099375,47.850673125,4885.56,741919.56,9.45,,production
2008-05-21,NO 15/9-F-12 H,24.0,257.2,39.55367,43.100561666666664,80.17116,80.780388125,46.69522479166667,5013.12,759588.91,9.69,,production
2008-05-22,NO 15/9-F-12 H,24.0,258.14605958333334,106.08248895833333,43.122455,80.22038395833333,80.85044270833333,46.74368166666667,5017.55,760577.09,7.7,,production
2008-05-23,NO 15/9-F-12 H,24.0,258.33252270833333,106.14487625,43.092326666666665,80.20215395833333,81.04793125,46.719385208333335,5019.23,760297.25,19.71,,production
2008-05-24,NO 15/9-F-12 H,24.0,258.339496875,106.14994958333334,43.19540875,80.17285791666667,81.03711375,46.68892458333333,5034.28,762332.85,8019.72,,production
2008-05-25,NO 15/9-F-12 H,24.0,258.3098160416667,106.15579270833334,43.33968291666667,80.017106875,81.194595,46.52493770833333,5045.72,764673.62,8019.74,,production
2008-05-26,NO 15/9-F-12 H,24.0,258.316348125,106.161113125,43.38664166666667,79.961259375,80.94686479166667,46.46299666666667,5053.01,766791.37,19.77,,production
2008-05-27,NO 15/9-F-12 H,24.0,257.975446875,106.22877770833334,43.46183,79.97036833333334,80.86455791666667,46.46578958333333,5065.87,767889.19,29.8,,production
2008-05-28,NO 15/9-F-12 H,24.0,258.4236110416667,106.17195916666667,43.486073958333336,80.160159375,79.50219541666667,46.664266041666664,5072.27,767413.36,10.01,,production
2008-05-29,NO 15/9-F-12 H,24.0,258.45708979166665,106.17610895833333,43.561188125,80.200285625,78.98763729166667,46.70218625,5086.33,770161.99,10.04,,production
2008-05-30,NO 15/9-F-12 H,20.19167,260.6458497591284,106.15840587602709,40.12257780487805,83.32323235847258,79.7366412507237,50.01007840844764,3869.22,589150.0,7.48,,production
2008-05-31,NO 15/9-F-12 H,0.0,281.01194,104.71128,0.0,1.34677,21.78464,2.33528,0.0,0.0,0.0,,production
2008-06-01,NO 15/9-F-12 H,0.5,279.4191,104.82335,16.82769,91.38963,22.05489,72.69743,22.94,11729.2,0.04,,production
2008-06-02,NO 15/9-F-12 H,13.41667,259.7948011059003,106.14873870485746,42.49382,81.29772202915477,77.77211379588974,47.88264729368017,4019.51,603534.04,7.77,,production
2008-06-03,NO 15/9-F-12 H,24.0,259.0873539624423,106.16301365806954,43.221761621621624,0.0,79.21291852852295,33.464763899165504,4999.75,755898.39,9.67,,production
2008-06-04,NO 15/9-F-12 H,24.0,258.4640527083333,106.1684125,43.421707291666664,1.0297385416666667,77.89859729166666,32.42974875,5067.01,764495.52,9.8,,production
2008-06-05,NO 15/9-F-12 H,24.0,258.422451875,106.17518833333334,43.41881291666667,67.02729729166667,79.60313416666666,33.538475625,5040.47,768018.95,9.75,,production
2008-06-06,NO 15/9-F-12 H,24.0,258.5171222916667,106.18150854166667,43.39667333333333,80.30339375,79.77938208333333,46.81843666666666,5058.13,763388.73,9.78,,production
2008-06-07,NO 15/9-F-12 H,24.0,258.634306875,106.18602145833333,43.33410666666666,80.20800708333333,81.26489229166667,46.699004375,5057.56,761308.55,184.78,,production
2008-06-08,NO 15/9-F-12 H,24.0,258.64955145833335,106.19175458333333,43.390093541666666,80.15293791666667,80.787300625,46.63799520833334,5070.12,761089.16,9.8,,production
2008-06-09,NO 15/9-F-12 H,24.0,258.706738125,106.196510625,43.400133125,80.25815708333333,80.18014083333334,46.74213145833333,5081.36,762129.8,14.83,,production
2008-06-10,NO 15/9-F-12 H,24.0,258.75828020833336,106.20104833333333,43.405722708333336,80.19154604166667,80.64536104166666,46.666044166666666,5081.78,761130.49,9.83,,production
2008-06-11,NO 15/9-F-12 H,24.0,258.3180360416667,106.1953875,43.44772,79.94788666666666,80.43309604166667,46.423072291666664,5087.06,760260.45,9.84,,production
2008-06-12,NO 15/9-F-12 H,24.0,257.2102972916667,106.178721875,43.460676666666664,79.39988541666666,80.32660916666667,45.89157395833333,5060.12,757005.32,9.78,,production
2008-06-13,NO 15/9-F-12 H,24.0,256.56342229166665,106.175549375,43.452605625,79.03506083333333,80.42901895833333,45.52576625,5032.29,754387.87,9.73,,production
2008-06-14,NO 15/9-F-12 H,22.66667,259.0030253842801,106.15823234023348,38.53649541666667,81.68925799855911,77.35260529102864,49.275977976601766,4332.16,651120.47,8.28,,production
2008-06-15,NO 15/9-F-12 H,24.0,256.6373745833333,106.19137375,43.718371875,78.75012708333334,80.81746854166667,45.261347083333334,5087.53,763089.71,9.84,,production
2008-06-16,NO 15/9-F-12 H,24.0,256.86490104166666,106.20034416666667,43.74744125,78.83392916666666,80.86103791666666,45.330591041666665,5102.25,764342.55,10.0,,production
2008-06-17,NO 15/9-F-12 H,24.0,257.12225520833334,106.20828833333333,43.833438125,79.16552458333334,79.86637875,45.623897916666664,5102.84,756365.89,9.88,,production
2008-06-18,NO 15/9-F-12 H,24.0,257.43948625,106.21543854166667,43.81087125,79.36020854166667,79.732293125,45.86301458333333,5135.06,765784.34,7.17,,production
2008-06-19,NO 15/9-F-12 H,24.0,257.7484185106383,106.22251914893617,42.87523375,79.4754759574468,79.67981361702128,45.95841808510638,5140.62,766175.86,8.75,,production
2008-06-20,NO 15/9-F-12 H,23.50001,259.6501121585778,106.20839088677835,40.892229375,81.98353480962348,78.96815055212743,49.0291383832943,4721.66,702550.38,9.53,,production
2008-06-21,NO 15/9-F-12 H,24.0,258.762320625,106.21863520833334,42.830796875,80.458586875,80.73782354166667,47.016867291666664,5037.62,750094.0,15.16,,production
2008-06-22,NO 15/9-F-12 H,24.0,258.42909936170213,106.23389446808511,42.817965208333334,79.81491085106383,79.34087617021277,46.30108446808511,5147.1,769091.42,11.35,,production
2008-06-23,NO 15/9-F-12 H,24.0,258.84896354166665,106.23984583333333,43.440965,80.05422770833333,80.47819770833334,46.55323270833333,5114.6,765622.03,10.25,,production
2008-06-24,NO 15/9-F-12 H,24.0,259.1241759574468,106.24647872340425,42.54712875,80.1057440425532,80.87376978723404,46.609897234042556,5123.74,766123.1,11.81,,production
2008-06-25,NO 15/9-F-12 H,24.0,259.3143972916667,106.25217208333333,43.48804166666667,80.38986770833333,80.02422416666667,46.896685625,5135.48,767514.63,11.77,,production
2008-06-26,NO 15/9-F-12 H,15.83334,259.96043866435,106.24847466401908,42.24035151515152,81.19468353260272,79.57149243735687,47.743177652131514,4232.54,639125.35,9.76,,production
2008-06-27,NO 15/9-F-12 H,24.0,259.66196791666664,106.25255625,43.45683875,80.422041875,80.980258125,46.832231666666665,5126.41,762147.27,11.8,,production
2008-06-28,NO 15/9-F-12 H,24.0,259.611093125,106.25772708333334,43.492512291666664,80.49480729166666,81.1059475,46.82975125,5075.74,711222.19,11.7,,production
2008-06-29,NO 15/9-F-12 H,24.0,259.68716270833335,96.22694375,43.491945208333334,80.209785,80.38667020833333,47.17382729166667,5121.12,768245.7,11.82,,production
2008-06-30,NO 15/9-F-12 H,24.0,245.400054375,80.04075354166666,39.409265,85.7243925,79.62200416666667,52.963444583333334,4372.28,659342.57,10.1,,production
2008-07-01,NO 15/9-F-12 H,22.66666,264.333096155768,106.18765960327636,36.962308510638294,87.22609674880198,77.10889748092573,54.52244582485466,3980.51,599295.69,9.18,,production
2008-07-02,NO 15/9-F-12 H,24.0,260.339775625,106.261546875,43.203569791666666,81.131885625,79.22351395833333,48.12008791666667,5114.67,766478.4,0.79,,production
2008-07-03,NO 15/9-F-12 H,24.0,260.493821875,106.26894208333333,42.988947708333335,81.39691354166666,80.07506104166667,48.39826229166667,5083.67,762466.05,15.17,,production
2008-07-04,NO 15/9-F-12 H,24.0,260.6658247916667,106.27400375,42.97348916666667,81.31481333333333,81.24662791666667,48.29525833333334,5080.84,761637.18,4.51,,production
2008-07-05,NO 15/9-F-12 H,24.0,260.7923670833333,106.2790425,42.973005416666666,81.277629375,81.42802979166666,48.24832125,5086.26,761985.49,11.73,,production
2008-07-06,NO 15/9-F-12 H,24.0,260.88503125,106.28360416666666,42.98479145833333,81.35345958333333,81.38200583333334,48.318520625,5087.7,762728.95,15.73,,production
2008-07-07,NO 15/9-F-12 H,24.0,260.9390422916667,106.28537895833334,43.00275270833333,81.50145229166667,81.04913791666667,48.46782625,5094.92,764020.22,12.75,,production
2008-07-08,NO 15/9-F-12 H,24.0,261.1518702083333,106.292826875,42.97860583333333,81.670954375,80.10489041666666,48.647689791666664,5095.75,764104.54,36.05,,production
2008-07-09,NO 15/9-F-12 H,24.0,261.37445104166665,106.29743395833333,42.948346875,81.57146979166667,81.68383625,48.531328333333335,5094.03,762917.06,11.74,,production
2008-07-10,NO 15/9-F-12 H,21.35,261.49006226851435,106.29819559101966,42.96092823529412,81.68432999386384,81.54110191797277,48.64683880832072,4621.52,691133.54,10.65,,production
2008-07-11,NO 15/9-F-12 H,13.16666,263.0983002027393,106.26278331208522,40.25518037037037,84.28174754097091,78.20595173333253,51.08143109225878,2855.54,426766.13,6.58,,production
2008-07-12,NO 15/9-F-12 H,6.30833,274.8306225716949,106.01604399314874,32.11065133333334,100.15457341787763,61.96950648087529,68.70748651192946,686.84,151768.25,1.58,,production
2008-07-13,NO 15/9-F-12 H,24.0,264.30540520833335,106.19826125,47.858125,87.266025625,79.08508020833334,54.69288145833333,4169.38,606053.9,9.61,,production
2008-07-14,NO 15/9-F-12 H,23.25,264.45629102209034,106.16371974393549,44.359876875,88.71456093476559,77.02967090941075,56.38402939169032,3818.8,573434.83,8.8,,production
2008-07-15,NO 15/9-F-12 H,24.0,260.2196670212766,106.18946638297872,48.693650416666664,83.96476255319149,79.14988106382978,51.320088936170215,4304.71,635429.85,9.92,,production
2008-07-16,NO 15/9-F-12 H,24.0,263.3040158333333,106.11649083333333,44.468109375,89.771568125,78.34596895833333,57.62635791666667,3526.92,521163.81,10.63,,production
2008-07-17,NO 15/9-F-12 H,24.0,264.5800589583333,106.09050375,42.87976833333333,91.623418125,78.42065125,59.56876354166667,3341.55,482331.58,7.7,,production
2008-07-18,NO 15/9-F-12 H,24.0,265.2876827083333,106.07798645833333,42.04409979166667,92.67383229166667,77.95599145833333,60.733983125,3215.85,474686.18,12.77,,production
2008-07-19,NO 15/9-F-12 H,24.0,265.65083979166667,106.070994375,41.69154833333333,93.17206375,77.32541270833333,61.22372125,3176.28,481830.98,7.32,,production
2008-07-20,NO 15/9-F-12 H,24.0,265.732695,106.06996229166667,41.65427979166667,93.17507916666666,77.23531,61.259169791666665,3186.03,466621.33,7.34,,production
